placeUrl	title	rating	reviewCount	category	attributes	address	plusCode	website	phoneNumber	wednesday	thursday	friday	saturday	sunday	monday	tuesday	currentStatus	imgUrl	isClaimed	latitude	longitude	query	timestamp	info					
https://www.google.co.za/maps/place/Tattoo+Styles/data=!4m6!3m5!1s0x1e9513b08010bb29:0x1c4fc67d47c4319!8m2!3d-26.1790785!4d28.1366173!16s%2Fg%2F12hn7yx6p	Tattoo Styles	4.6	39	Tattoo and piercing shop		55 Van Buuren Rd, Bedfordview, Germiston, 2007, South Africa	R4CP+9J Germiston, South Africa	tattoostyles.co.za	+27 82 415 6023	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	9a.m.–6p.m.	Closed	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPP3ZdKyoXPRu2RpF9aEwPrhDMyJElKbr0TkoNw=w426-h240-k-no	TRUE	-26.1790625	28.136562499999982	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:32:14.785Z						
https://www.google.co.za/maps/place/Beneath+The+Surface/data=!4m6!3m5!1s0x1e9576bef382c93f:0xbb6ab47549f66421!8m2!3d-26.0274689!4d28.0208051!16s%2Fg%2F11d_tffwkr	Beneath The Surface	4.7	42	Tattoo and piercing shop		Merrow down plaza, 71 troupant Avenue Magaliessig, Fourways, Johannesburg, 2191, South Africa	X2FC+28 Sandton, South Africa	beneaththesurface.co.za	+27 79 648 3566	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–5p.m.	Closed	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipN2-M7Ow-dCkiSM05DtgGVs57f_eL0VSeqG2zSR=w426-h240-k-no	TRUE	-26.027437499999998	28.02081250000002	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:32:20.781Z						
https://www.google.co.za/maps/place/The+Piercery/data=!4m6!3m5!1s0x1e950b1e2736ffe3:0xa01b2a9053d87626!8m2!3d-26.1461552!4d28.0082075!16s%2Fg%2F11rsfyfds2	The Piercery	4.9	188	Body piercing shop	·  In-store shopping	249 Barry Hertzog Ave, Emmarentia, Randburg, 2193, South Africa	V235+G7 Randburg, South Africa	thepiercery.co.za	+27 79 327 3431	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–3p.m.	Closed	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMMwIJcPznUA6GFQsMvV_Y1soQJL7v_94zm3oqq=w408-h724-k-no	TRUE	-26.146187500000003	28.008187500000005	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:32:34.246Z	LGBTQ+ friendly					
https://www.google.co.za/maps/place/Bong's+Tattos/data=!4m6!3m5!1s0x1e95a0c8128107a3:0xbbd9676864aca626!8m2!3d-26.218687!4d27.90017!16s%2Fg%2F11b8jcv0kx	Bong's Tattos	4.2	6	Tattoo shop		275 Odendaal Rd, Meadowlands, Johannesburg, 1852, South Africa	QWJ2+G3 Johannesburg, South Africa		+27 74 551 9787									https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c-L7ItEFUf3V1vEtxiZ90Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.80118&pitch=0&thumbfov=100	FALSE	-26.2186875	27.9001875	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:32:39.127Z						
https://www.google.co.za/maps/place/BLACKROSE+TATTOOS/data=!4m6!3m5!1s0x1e9575b64717fe85:0xb19dfdb1e0790f73!8m2!3d-26.0643326!4d27.9638136!16s%2Fg%2F1wrb5w00	BLACKROSE TATTOOS	4.9	56	Tattoo shop		12 Ebbehout St, Sharonlea, Randburg, 2194, South Africa	WXP7+7G Randburg, South Africa	blackrosetattoos.co.za	+27 72 114 3252	10a.m.–4p.m.	10a.m.–4p.m.	10a.m.–4p.m.	10a.m.–4p.m.	10a.m.–4p.m.	Closed	10a.m.–4p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPOz9VTlozdP0SwsLNYQLI1SfOhShGpPGFX7M3d=w408-h485-k-no	TRUE	-26.064312500000007	27.963812499999975	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:01.593Z						
https://www.google.co.za/maps/place/BigMike+Tattoos/data=!4m6!3m5!1s0x1e95a06f7f9c4487:0xef4238db5722e82b!8m2!3d-26.172372!4d27.910193!16s%2Fg%2F11b7l3_5rc	BigMike Tattoos	5.0	2	Tattoo shop		Plaza Brd Road, Florida, Johannesburg, 2001, South Africa	RWH6+33 Johannesburg, South Africa		+27 60 525 1362									https://lh3.googleusercontent.com/proxy/iI5ZvcXN5nR1L1FEHd2RD7fduC_hxEnEPLR9oXhTYmvmWmYHOKFuks76Nm7Zz7q2MC-7NGAkVLyXjH-6rgwD0bfA_n8yL2SKkLKAyofURME3kCjHMTdnQVUgTLk0xwjdHxAj-uPmlmaEfFFoMgtSY4FE5venfIXZLebrnXDRRUho=w408-h306-k-no	FALSE	-26.172312500000004	27.910187499999992	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:06.341Z						
https://www.google.co.za/maps/place/The+Painted+Lady+Tattoo/data=!4m6!3m5!1s0x1e9573411b571579:0x6d3c2296f049503b!8m2!3d-26.0947685!4d28.0382385!16s%2Fg%2F11bwcdl5x7	The Painted Lady Tattoo	4.7	100	Tattoo shop	·  In-store shopping	72 11th St, Parkmore, Sandton, 2196, South Africa	W24Q+37 Sandton, South Africa		+27 11 783 9991	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–2p.m.	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPDxr3tS2evJN8J1KuCe1yOL5On9p9F-8_a4uo-=w408-h727-k-no	FALSE	-26.094812500000003	28.038187500000006	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:09.955Z						
https://www.google.co.za/maps/place/V.I.P+Tattoo+Crew/data=!4m6!3m5!1s0x1e951152f88db361:0xfd4487aca7ad6878!8m2!3d-26.1860841!4d28.1296802!16s%2Fg%2F11qn7sypph	V.I.P Tattoo Crew	5.0	2	Tattoo and piercing shop		14a Kloof Road Oriel, Bedfordview, Johannesburg, 2007, South Africa	R47H+HV Johannesburg, South Africa		+27 71 361 0998	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xnydElwLjaoAQn67rIlTBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.37216&pitch=0&thumbfov=100	TRUE	-26.1860625	28.129687500000003	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:13.657Z						
https://www.google.co.za/maps/place/Steamed+Rabbit+Tattoos/data=!4m6!3m5!1s0x1e9575d3d3211d09:0x9cb6c2fa2d075437!8m2!3d-26.0938499!4d27.9409797!16s%2Fg%2F11j4s_cbjk	Steamed Rabbit Tattoos	4.9	44	Tattoo and piercing shop		The Tattoo Gallery Honeycrest Shopping Center, Randpark Ridge, Johannesburg, 2169, South Africa	WW4R+F9 Randpark Ridge, Randburg, South Africa	steamedrabbit.co.za	+27 79 638 2741	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNhHbWEEdIqgPnAqPukq-AxzXr0auSEMjItU3Y6=w408-h510-k-no	TRUE	-26.0938125	27.940937500000004	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:21.487Z	LGBTQ+ friendly					
https://www.google.co.za/maps/place/JENNY'S+TATTOOS+%26+BODY+PIERCING/data=!4m6!3m5!1s0x1e951abaa3cb26a5:0xd4e39e18f3d79100!8m2!3d-26.2801899!4d28.1245929!16s%2Fg%2F11b7ljfvxk	JENNY'S TATTOOS & BODY PIERCING	4.8	232	Tattoo shop	·  In-store shopping	Shop 3 The Lemon Tree Shopping Center Ascott road cnr. Swartkoppies & Heidelberg road Newmarket, Alberton, 1449, South Africa	P49F+WR Alberton, South Africa	jennystattoos.co.za	+27 82 856 3110	9a.m.–3p.m.	9a.m.–3p.m.	9a.m.–3p.m.	8a.m.–12p.m.	Closed	Closed	9a.m.–3p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNIJM7yl6XfPc5m5P5a1JeQJHVV0NcSpWQBbzdB=w408-h306-k-no	TRUE	-26.280187500000004	28.12456250000001	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:37.503Z						
https://www.google.co.za/maps/place/Skin+Art+Studio/data=!4m6!3m5!1s0x1e950dcd30302645:0x445af264922d34ba!8m2!3d-26.181099!4d28.066031!16s%2Fg%2F11btwqmzkw	Skin Art Studio			Beauty salon		Shop 27, 17 Rockey St, Yeoville, Johannesburg, 1928, South Africa	R398+HC Johannesburg, South Africa		+27 11 039 8243									https://lh4.googleusercontent.com/proxy/19PEWG1lYc-Q01xRC-cw0BCQt1RvWY1MNe0hA9wkdIcb3ZlMh0IHXlK4HiM6LCVlNgBJfTKXnPZhgMc8qN1zIazZ9yky6025KLJyK2tf84CpRTBom7gGqHK9zFC5AGlac3k-nogheY5BffgvSuC0aZ1Aqxa8UrJk3NGcy6uaXd-W=w408-h306-k-no	TRUE	-26.181062500000003	28.0660625	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:41.977Z						
https://www.google.co.za/maps/place/Havana+Tattoo+Lounge/data=!4m6!3m5!1s0x1e950542cd4339d3:0x92b295f1f0c87580!8m2!3d-26.218089!4d28.219383!16s%2Fg%2F11n0zwsgdl	Havana Tattoo Lounge	5.0	8	Tattoo shop					+27 79 506 1898									https://lh5.googleusercontent.com/p/AF1QipPiDEtO1QVOmhKWeaqTnwwR773zJqH6YHrMku8j=w427-h240-k-no	TRUE			https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:44.397Z						
https://www.google.co.za/maps/place/Linkup+Inkup+tattoo+and+body+piercing+Studios/data=!4m6!3m5!1s0x1e950d74a93c00e1:0xccbcf81dcf4d2901!8m2!3d-26.18108!4d28.06398!16s%2Fg%2F11lwkc2wxl	Linkup Inkup tattoo and body piercing Studios	5.0	1	Tattoo and piercing shop		69 Raleigh St, Yeoville, Johannesburg, 0027, South Africa	R397+HH Johannesburg, South Africa	https://linkup-inkup-tattoo-and-body-piercing.business.site/?utm_source=gmb&utm_medium=referral	+27 78 106 5176	8a.m.–7:30p.m.	8a.m.–7:30p.m.	8a.m.–7:30p.m.	9a.m.–7p.m.	9a.m.–7p.m.	8a.m.–7:30p.m.	Closed	Open now	https://lh5.googleusercontent.com/p/AF1QipPL4PVdGYutk0EOGPM5SNbFJpqphjNZ0iSmH2cX=w408-h544-k-no	TRUE	-26.181062500000003	28.063937499999994	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:48.059Z						
https://www.google.co.za/maps/place/Brand+Tattoo/data=!4m6!3m5!1s0x1e9509382b5c3827:0x5670ff4bdff145cb!8m2!3d-26.23077!4d28.00656!16s%2Fg%2F11dfv2g0g_	Brand Tattoo	4.2	5	Commercial printer		5 4th St, Booysens Reserve, Johannesburg South, 2091, South Africa	Q294+MJ Johannesburg South, South Africa	brandtattoo.co.za	+27 11 835 3067	8a.m.–4:30p.m.	8a.m.–4:30p.m.	8a.m.–4:30p.m.	Closed	Closed	8a.m.–4:30p.m.	8a.m.–4:30p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPYHyeOrs4ZvXfcwggBfh8ZJR2KU3DLZ7KJC7IA=w715-h240-k-no	TRUE	-26.230812500000006	28.006562499999987	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:53.296Z						
https://www.google.co.za/maps/place/Inklings+Private+Tattoo+Studio/data=!4m6!3m5!1s0x1e950d03867ba36b:0x165d69a09a06100d!8m2!3d-26.1452949!4d28.0814156!16s%2Fg%2F11q7g094xj	Inklings Private Tattoo Studio			Tattoo shop		6th Ave, Highlands North, Johannesburg, 2192, South Africa	V33J+VH Johannesburg, South Africa			10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–4p.m.	Closed	Closed	10a.m.–5p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HBDTtQHb1LzGJ7ZuA2re0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.49158&pitch=0&thumbfov=100	TRUE	-26.145312500000003	28.081437500000007	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:33:57.148Z	LGBTQ+ friendly					
https://www.google.co.za/maps/place/Nosa+Creations/data=!4m6!3m5!1s0x1e950c2375937e23:0xb5cc73670328c134!8m2!3d-26.1898162!4d28.0466733!16s%2Fg%2F11b7w1cqjb	Nosa Creations			Hair salon		Kotze St, Hillbrow, Johannesburg, 2001, South Africa	R26W+3M Johannesburg, South Africa		+27 72 526 2019									https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qmkkprAZGSQ35shPKwuwig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.77597&pitch=0&thumbfov=100	FALSE	-26.18981250000001	28.046687499999976	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:00.680Z						
https://www.google.co.za/maps/place/Jaded+Ink/data=!4m6!3m5!1s0x1e9577460fa11a37:0x673a53dd6c5a46f5!8m2!3d-26.0402303!4d27.9568429!16s%2Fg%2F12jrgj735	Jaded Ink	4.8	105	Tattoo and piercing shop		above Portuguese Restaurant, Northlands Corner, cnr Witkoppen & New Market Road Shop F5C, 1st Floor, Hoogland, Randburg, 2194, South Africa	XX54+WP Randburg, South Africa	jadedink.co.za	+27 11 658 1736	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–1p.m.	Closed	10a.m.–6p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipObmQR8WuSW_ceXKMLUKwVII0LulnlxO3ZNnMBc=w408-h306-k-no	TRUE	-26.040187500000002	27.95681249999997	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:14.602Z						
https://www.google.co.za/maps/place/Ink+Steyn+Tattoo+Studio/data=!4m6!3m5!1s0x1e9513cbcb9e3643:0xdd94a9341fe2f47!8m2!3d-26.155458!4d28.1312547!16s%2Fg%2F11q3q37h4t	Ink Steyn Tattoo Studio	5.0	1	Tattoo shop		Bedfordview, 33 St Christopher Rd, St Andrews, Johannesburg, 2007, South Africa	R4VJ+RG Johannesburg, South Africa		+27 76 392 5111	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	10a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOfRyzpj0I2g59wxNBJh5WOEwm_gNmyru6KJmuQ=w408-h544-k-no	TRUE	-26.155437500000005	28.131312499999993	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:18.458Z						
https://www.google.co.za/maps/place/Autumn+Tattoo+Studio/data=!4m6!3m5!1s0x1e9575ce117b348f:0x24d379f3ffbbf23f!8m2!3d-26.0999121!4d28.0158086!16s%2Fg%2F11ls4r0y50	Autumn Tattoo Studio	5.0	34	Tattoo shop		22 Valley Rd, Bordeaux, Randburg, 2194, South Africa	W228+28 Randburg, South Africa		+27 81 311 6500	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMdMHEUsv9HRzWmj9PCiW5W0oZvuMuPYLgC79JU=w408-h544-k-no	TRUE	-26.099937500000003	28.015812499999996	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:22.131Z						
https://www.google.co.za/maps/place/Kustom+Ink/data=!4m6!3m5!1s0x1e9574c1b816905b:0x2a2eef0b10532af9!8m2!3d-26.0931!4d28.01034!16s%2Fg%2F11h10zjhx	Kustom Ink	4.3	85	Tattoo shop		22 St Andrews Ave, Bordeaux, Randburg, 2194, South Africa	W246+Q4 Randburg, South Africa	kustomink.co.za	+27 64 673 7034	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipN8sVMQm8sNLP3ILwoaUGZgiqDzpK7b06vg94J6=w408-h463-k-no	TRUE	-26.093062500000002	28.010312499999984	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:28.148Z						
https://www.google.co.za/maps/place/Shadow+Line+Tattoos/data=!4m6!3m5!1s0x1e9599669d3314d3:0xcf385b4e707121c4!8m2!3d-26.083267!4d27.801954!16s%2Fg%2F11c3mq9hlt	Shadow Line Tattoos	4.5	84	Tattoo shop		Shop 14, Noordheuwel Mall, 110 Van Oordt St, Krugersdorp, Johannesburg, 1734, South Africa	WR82+MQ Krugersdorp, South Africa		+27 73 628 0875	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	10a.m.–5p.m.	9a.m.–5p.m.	9a.m.–5p.m.	Open now	https://lh6.googleusercontent.com/proxy/nk0-PK2uwRyar00WIszV7HzpQT2GCAaYvLhBmLoaSBjmfd7P0Xu11SQgPsFy-YE3JRc4f9UIFRQ8Y1r85BUty_nBY2-mOfx605HeHPdw_fETBCYs2J6lVAGr-HRt2MgJKEUq1AidWvPnUr6GbgbOorz52BXHqjVfc6iqCJ3UV0NU=w408-h306-k-no	FALSE	-26.083312500000005	27.801937500000022	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:32.163Z						
https://www.google.co.za/maps/place/420+Ink+SA/data=!4m6!3m5!1s0x1e9573bed179fe91:0x1a224f24b8972c1e!8m2!3d-26.0988259!4d28.0098648!16s%2Fg%2F11fmbk8cl1	420 Ink SA	4.8	18	Tattoo shop	·  In-store shopping	Randview Shopping Centre, Jan Smuts, corner Republic Rd, Randburg, 2031, South Africa	W225+FW Randburg, South Africa	https://420inksa.business.site/		11a.m.–7p.m.	11a.m.–7p.m.	11a.m.–7p.m.	11a.m.–7p.m.	11a.m.–7p.m.	Closed	11a.m.–7p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipPbAN65mRIpwSV3XnTOYBt0c3hyHaVvJh2Q4S-L=w426-h240-k-no	TRUE	-26.0988125	28.009812499999995	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:35.999Z						
https://www.google.co.za/maps/place/Ajayink+Tattoos/data=!4m6!3m5!1s0x1e950d25e4c75c09:0x582f81b498b05d00!8m2!3d-26.186415!4d28.0543366!16s%2Fg%2F11n__cd59q	Ajayink Tattoos			Tattoo and piercing shop		42 Alexandra St, Berea, Johannesburg, 2001, South Africa	R373+CP Johannesburg, South Africa	https://ajayink-tattoos.business.site/?utm_source=gmb&utm_medium=referral	+27 81 306 5664	7a.m.–12a.m.	7a.m.–12a.m.	7a.m.–12a.m.	7a.m.–12a.m.	7a.m.–12a.m.	7a.m.–12a.m.	7a.m.–12a.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=afDwmKpQMDZXUeA9g_BOKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.58226&pitch=0&thumbfov=100	FALSE	-26.186437500000004	28.054312499999995	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:42.952Z						
https://www.google.co.za/maps/place/SheKnows+Ink+Tattoo+Studio/data=!4m6!3m5!1s0x1e9575a14ca72ccb:0x8aee23f2cc783ff9!8m2!3d-26.1115578!4d27.9999396!16s%2Fg%2F11fm_3jvx8	SheKnows Ink Tattoo Studio	4.9	90	Tattoo shop		93 Bram Fischer Dr, Ferndale, Randburg, 2194, South Africa	VXQX+9X Randburg, South Africa	https://www.facebook.com/sheknowsink	+27 76 421 1063	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	10a.m.–5p.m.	Closed	Closed	10a.m.–5p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOrUOwnC0hbi7HNc1a_gAWVMj_AZysob1M1Iy18=w408-h272-k-no	FALSE	-26.111562499999998	27.9999375	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:34:48.840Z						
https://www.google.co.za/maps/place/Awhe+Tattoo+%26+Lifestyle+Studio/data=!4m6!3m5!1s0x1e95166b6159eedb:0x7a564cac503e3244!8m2!3d-26.1667532!4d28.2745364!16s%2Fg%2F11btrs8cls	Awhe Tattoo & Lifestyle Studio	4.9	245	Tattoo shop		100 Elizabeth Rd, El Ridge Office Park D5, Bartlett, Boksburg, 1460, South Africa	R7MF+7R Boksburg, South Africa	awhetattoo.co.za	+27 72 248 0092	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–6p.m.	9a.m.–10p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMSufK6cWyxrqjpMyjO3DUjNjwjbMfxEQtTmxrX=w496-h240-k-no	TRUE	-26.166812500000006	28.274562500000016	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:35:32.504Z						
https://www.google.co.za/maps/place/Levitation+Tattoo/data=!4m6!3m5!1s0x1e950b646445f597:0x1f988d793d6bfe95!8m2!3d-26.14997!4d27.96072!16s%2Fg%2F11rhf64nj5	Levitation Tattoo	5.0	19	Tattoo shop		51 Highcliff Way, Northcliff, Randburg, 2195, South Africa	VX26+27 Northcliff, Randburg, South Africa	levitationtattoo.co.za	+27 63 164 8842	9a.m.–5:30p.m.	9a.m.–5:30p.m.	9a.m.–5:30p.m.	9a.m.–5:30p.m.	Closed	9a.m.–5p.m.	9a.m.–5:30p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipMkZ0jyELGqreVGzWBK9dwwEfRPSMPPL7-vFLHP=w408-h306-k-no	TRUE	-26.1499375	27.96068749999999	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:35:38.245Z	LGBTQ+ friendly					
https://www.google.co.za/maps/place/Manne+Ink/data=!4m6!3m5!1s0x1e950d3c867338f9:0x6ebbe1c5872fc834!8m2!3d-26.19206!4d28.03708!16s%2Fg%2F11n8t2v91f	Manne Ink			Tattoo and piercing shop		46 Biccard St, Braamfontein, Johannesburg, 2000, South Africa	R25P+5R Johannesburg, South Africa	https://manne-ink.business.site/?utm_source=gmb&utm_medium=referral	+27 67 776 7592	8a.m.–8p.m.	8a.m.–8p.m.	8a.m.–8p.m.	8a.m.–8p.m.	8a.m.–8p.m.	8a.m.–8p.m.	8a.m.–8p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipOJ8oki1X7ESCu4J3RsYBGN9MhHKBpV5Zhd1GZh=w408-h272-k-no	TRUE	-26.192062500000006	28.037062500000005	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:35:42.034Z						
https://www.google.co.za/maps/place/Evil+Ink+Tattoos/data=!4m6!3m5!1s0x1e959e5b44d936f1:0x296cecc5048fe647!8m2!3d-26.085353!4d27.888171!16s%2Fg%2F113f_f79x	Evil Ink Tattoos	4.8	9	Tattoo shop		28 Hoeveld Rd, Ruimsig, Honeydew, 1724, South Africa	WV7Q+V7 Ruimsig, Roodepoort, South Africa		+27 73 373 5897	10a.m.–7p.m.	10a.m.–7p.m.	10a.m.–7p.m.	9a.m.–6p.m.	Closed	10a.m.–7p.m.	10a.m.–7p.m.	Temporarily closed	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VI4HfdGhBC_z3qEW369O7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.941597&pitch=0&thumbfov=100	FALSE	-26.0853125	27.8881875	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:35:45.491Z						
https://www.google.co.za/maps/place/The+Tattoo+Shoppe/@-26.03756	28.07918	17z/data=!3m1!4b1!4m6!3m5!1s0x1e9572384509191d:0x5339768312586e28!8m2!3d-26.03756!4d28.07918!16s%2Fg%2F1tfdvyrk	The Tattoo Shoppe	4.3	33	Tattoo shop	·  In-store shopping	3 Edison Cres, Sunninghill, Sandton, 2157, South Africa	X36H+XM Sandton, South Africa	heytattoo.co.za	+27 83 578 0330	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	9:30a.m.–1p.m.	Closed	10a.m.–6p.m.	Open now		FALSE	-26.0375625	28.079187500000003	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:35:51.443Z				
https://www.google.co.za/maps/place/Tattoo+Maniacs+JHB/data=!4m6!3m5!1s0x1e9516fb49c00c89:0x331d170c960075de!8m2!3d-26.1849051!4d28.2179345!16s%2Fg%2F11byk_tzs1	Tattoo Maniacs JHB	5.0	4	Tattoo shop		73 Field Rd, Witfield, Johannesburg, 1460, South Africa	R689+25 Johannesburg, South Africa	business.site	+27 67 321 8403									https://lh5.googleusercontent.com/p/AF1QipMSlpryS-Le51H4TlvvCqqs0CvW3L8NtItzSkvk=w408-h408-k-no	TRUE	-26.184937500000004	28.21793749999999	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:35:55.069Z						
https://www.google.co.za/maps/place/Inkgenics/data=!4m6!3m5!1s0x1e951355f228fad1:0xc514a45532b2af61!8m2!3d-26.14033!4d28.17734!16s%2Fg%2F11smm57d6_	Inkgenics	4.9	53	Tattoo shop		56 Aletta Ave, Highway Gardens, Edenvale, 1609, South Africa	V55G+VW Edenvale, South Africa	https://inkgenics.co.za/	+27 82 887 7040	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	9a.m.–4p.m.	Open now	https://lh5.googleusercontent.com/p/AF1QipNoSKKIUWlNbRxecUfLJeGQtICdZun2P6Orpxy8=w408-h367-k-no	TRUE	-26.1403125	28.177312500000014	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:36:00.303Z	LGBTQ+ friendly					
https://www.google.co.za/maps/place/L'encre+Tattoo+Studio/data=!4m6!3m5!1s0x1e95130fd270c831:0x17f134efb12fae00!8m2!3d-26.11771!4d28.17347!16s%2Fg%2F11f3vf2tj2	L'encre Tattoo Studio	5.0	2	Tattoo shop		16 Cecil Awret Rd, Edenvale, Johannesburg, 1609, South Africa	V5JF+W9 Johannesburg, South Africa	https://lencre1609tattoo.wixsite.com/lecre	+27 60 957 4595	10a.m.–6p.m.	10a.m.–6p.m.	10a.m.–6p.m.	11a.m.–2p.m.	Closed	10a.m.–6p.m.	10a.m.–6p.m.	Open now	https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZzjB0Dk3zKQEr0oCywoe8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.1812&pitch=0&thumbfov=100	TRUE	-26.117687500000002	28.17343750000002	https://www.google.co.za/maps/search/tattoo+johannesburg/	2022-06-08T10:36:04.482Z						
